Date,GLD,GDX
2015-07-23,104.33000183105467,12.335097312927246
2015-07-24,105.3499984741211,12.751703262329102
2015-07-27,104.86000061035156,12.289814949035645
2015-07-28,105.0199966430664,12.398493766784668
2015-07-29,105.16999816894533,12.652080535888672
2015-07-30,104.2699966430664,12.190192222595217
2015-07-31,104.93000030517578,12.452834129333496
2015-08-03,104.0999984741211,12.018118858337402
2015-08-04,104.30999755859376,12.036230087280272
2015-08-05,103.93000030517578,11.855098724365234
2015-08-06,104.38999938964844,12.108684539794922
2015-08-07,104.6500015258789,12.135854721069336
2015-08-10,105.72000122070312,12.94189167022705
2015-08-11,106.26000213623048,13.15019416809082
2015-08-12,107.75,14.055855751037598
2015-08-13,106.86000061035156,13.25887393951416
2015-08-14,106.8499984741211,13.123023986816406
2015-08-17,107.12999725341795,13.621137619018556
2015-08-18,107.11000061035156,13.376608848571776
2015-08-19,108.5500030517578,13.766042709350586
2015-08-20,110.44000244140624,14.327550888061523
2015-08-21,111.12999725341795,13.938118934631348
2015-08-24,110.52999877929688,12.796987533569336
2015-08-25,109.16000366210938,12.380382537841797
2015-08-26,107.66999816894533,11.809814453125
2015-08-27,107.7300033569336,12.48906135559082
2015-08-28,108.6999969482422,12.905665397644045
2015-08-31,108.81999969482422,12.778873443603516
2015-09-01,109.1999969482422,12.380382537841797
2015-09-02,108.62000274658205,12.344156265258787
2015-09-03,107.83999633789062,12.117740631103516
2015-09-04,107.48999786376952,12.126797676086426
2015-09-08,107.5199966430664,12.27170467376709
2015-09-09,106.12999725341795,11.891324996948242
2015-09-10,106.37999725341795,11.882267951965332
2015-09-11,106.16000366210938,11.963778495788574
2015-09-14,106.22000122070312,11.83698558807373
2015-09-15,105.9000015258789,11.873210906982422
2015-09-16,107.30999755859376,12.57962703704834
2015-09-17,108.41000366210938,12.92378044128418
2015-09-18,109.20999908447266,13.11396598815918
2015-09-21,108.52999877929688,12.67924976348877
2015-09-22,107.79000091552734,12.099627494812012
2015-09-23,108.22000122070312,12.009061813354492
2015-09-24,110.48999786376952,12.878496170043944
2015-09-25,109.80999755859376,12.661136627197266
2015-09-28,108.41999816894533,12.063401222229004
2015-09-29,107.9800033569336,12.14491081237793
2015-09-30,106.86000061035156,12.443778038024902
2015-10-01,106.7300033569336,12.14491081237793
2015-10-02,108.98999786376952,13.123023986816406
2015-10-05,108.7699966430664,13.69359016418457
2015-10-06,109.86000061035156,14.200758934020996
2015-10-07,109.6999969482422,14.13736343383789
2015-10-08,109.13999938964844,13.956232070922852
2015-10-09,110.87000274658205,14.726043701171877
2015-10-12,111.30999755859376,14.291325569152832
2015-10-13,111.86000061035156,14.372836112976074
2015-10-14,113.80999755859376,15.30566692352295
2015-10-15,113.29000091552734,15.29660701751709
2015-10-16,112.48999786376952,14.843778610229492
2015-10-19,112.0199966430664,14.2188720703125
2015-10-20,112.7300033569336,14.789440155029297
2015-10-21,111.7300033569336,14.35472297668457
2015-10-22,111.69000244140624,14.599252700805664
2015-10-23,111.5,14.96151638031006
2015-10-26,111.43000030517578,14.499629020690918
2015-10-27,111.68000030517578,14.526799201965332
2015-10-28,110.77999877929688,14.390948295593262
2015-10-29,109.72000122070312,13.69359016418457
2015-10-30,109.3000030517578,13.548684120178224
2015-11-02,108.58999633789062,13.60302448272705
2015-11-03,106.9800033569336,13.530570030212402
2015-11-04,105.97000122070312,13.240758895874023
2015-11-05,105.63999938964844,12.751703262329102
2015-11-06,104.0999984741211,12.190192222595217
2015-11-09,104.4000015258789,12.525287628173828
2015-11-10,104.18000030517578,12.199251174926758
2015-11-11,103.83000183105467,12.36226749420166
2015-11-12,103.8499984741211,12.199251174926758
2015-11-13,103.55999755859376,12.335097312927246
2015-11-16,103.70999908447266,12.443778038024902
2015-11-17,102.33999633789062,11.84604263305664
2015-11-18,102.43000030517578,12.217362403869627
2015-11-19,103.55999755859376,12.652080535888672
2015-11-20,103.08999633789062,12.135854721069336
2015-11-23,102.26000213623048,12.072457313537598
2015-11-24,102.94000244140624,12.534345626831056
2015-11-25,102.45999908447266,12.41660976409912
2015-11-27,101.25,12.181138038635254
2015-11-30,101.91999816894533,12.461892127990724
2015-12-01,102.27999877929688,12.82415771484375
2015-12-02,100.69000244140624,12.48906135559082
2015-12-03,101.76000213623048,12.751703262329102
2015-12-04,104.0199966430664,13.430948257446287
2015-12-07,102.66999816894533,12.86038303375244
2015-12-08,102.83999633789062,12.751703262329102
2015-12-09,102.63999938964844,12.92378044128418
2015-12-10,102.5500030517578,12.869440078735352
2015-12-11,103.11000061035156,13.023401260375977
2015-12-14,101.79000091552734,12.280759811401367
2015-12-15,101.5199966430664,12.344156265258787
2015-12-16,102.75,12.833212852478027
2015-12-17,100.5,12.081514358520508
2015-12-18,102.04000091552734,12.353212356567385
2015-12-21,103.1500015258789,12.568781852722168
2015-12-22,102.61000061035156,12.495707511901855
2015-12-23,102.30999755859376,12.760601997375488
2015-12-24,103.0500030517578,13.034631729125977
2015-12-28,102.2699966430664,12.596184730529783
2015-12-29,102.1999969482422,12.742332458496094
2015-12-30,101.41999816894533,12.47743797302246
2015-12-31,101.45999908447266,12.532243728637695
2016-01-04,102.88999938964844,12.870211601257324
2016-01-05,103.18000030517578,12.8062744140625
2016-01-06,104.66999816894533,13.016363143920898
2016-01-07,106.1500015258789,13.591821670532228
2016-01-08,105.68000030517578,13.26298713684082
2016-01-11,104.73999786376952,12.714929580688477
2016-01-12,104.20999908447266,12.431767463684082
2016-01-13,104.72000122070312,12.431767463684082
2016-01-14,103.0199966430664,11.993321418762209
2016-01-15,104.08000183105467,11.95678424835205
2016-01-19,103.9800033569336,11.390458106994627
2016-01-20,105.37000274658205,11.73756217956543
2016-01-21,105.48999786376952,11.792366981506348
2016-01-22,105.0,11.901976585388184
2016-01-25,106.08000183105467,12.221677780151367
2016-01-26,107.29000091552734,12.760601997375488
2016-01-27,107.69000244140624,12.970690727233888
2016-01-28,106.54000091552734,12.660122871398926
2016-01-29,106.9499969482422,12.979825019836426
2016-02-01,108.0500030517578,13.381732940673828
2016-02-02,108.08999633789062,13.06203269958496
2016-02-03,109.25,14.02113437652588
2016-02-04,110.56999969482422,14.751875877380373
2016-02-05,112.31999969482422,15.573962211608888
2016-02-08,113.83000183105467,15.957601547241213
2016-02-09,113.58000183105467,15.299933433532717
2016-02-10,114.45999908447266,15.656169891357422
2016-02-11,119.05999755859376,16.77968978881836
2016-02-12,118.36000061035156,17.209001541137695
2016-02-16,114.7699966430664,15.720111846923828
2016-02-17,115.4800033569336,16.27730369567871
2016-02-18,118.29000091552734,17.263803482055664
2016-02-19,117.58000183105467,16.788822174072266
2016-02-22,115.48999786376952,16.92583465576172
2016-02-23,117.22000122070312,17.282075881958008
2016-02-24,117.61000061035156,17.455625534057617
2016-02-25,117.91999816894533,17.71138572692871
2016-02-26,117.11000061035156,17.071989059448242
2016-02-29,118.63999938964844,17.70224952697754
2016-03-01,117.7699966430664,16.96237564086914
2016-03-02,118.68000030517578,17.400819778442383
2016-03-03,120.7300033569336,18.104158401489254
2016-03-04,120.54000091552734,18.003684997558594
2016-03-07,121.13999938964844,18.63394927978516
2016-03-08,120.58000183105467,17.738786697387695
2016-03-09,119.58000183105467,17.820995330810547
2016-03-10,121.5,18.615678787231445
2016-03-11,119.41000366210938,18.25030899047852
2016-03-14,117.87000274658205,17.464763641357422
2016-03-15,117.95999908447266,17.83926773071289
2016-03-16,120.58999633789062,19.05412483215332
2016-03-17,120.12999725341795,18.661354064941406
2016-03-18,119.8000030517578,18.82577133178711
2016-03-21,118.95999908447266,18.789230346679688
2016-03-22,119.30999755859376,18.79836845397949
2016-03-23,116.61000061035156,17.382553100585938
2016-03-24,116.33000183105467,17.775325775146484
2016-03-28,116.5999984741211,17.738786697387695
2016-03-29,118.76000213623048,18.76183319091797
2016-03-30,117.0999984741211,18.478668212890625
2016-03-31,117.63999938964844,18.241174697875977
2016-04-01,116.93000030517578,18.378189086914062
2016-04-04,116.1500015258789,17.83926773071289
2016-04-05,117.66000366210938,18.387319564819336
2016-04-06,116.94000244140624,18.40559196472168
2016-04-07,118.61000061035156,18.98105239868164
2016-04-08,118.43000030517578,19.58391571044922
2016-04-11,120.02999877929688,20.734834671020508
2016-04-12,120.0500030517578,20.89925193786621
2016-04-13,118.7699966430664,20.32379150390625
2016-04-14,117.11000061035156,19.730064392089844
2016-04-15,117.91999816894533,20.278121948242188
2016-04-18,117.73999786376952,20.25985145568848
2016-04-19,119.58000183105467,21.24635505676269
2016-04-20,118.97000122070312,20.862716674804688
2016-04-21,119.41999816894533,21.23722076416016
2016-04-22,117.88999938964844,20.634357452392575
2016-04-25,118.2300033569336,20.51561164855957
2016-04-26,118.6999969482422,20.999731063842773
2016-04-27,119.04000091552734,21.22808837890625
2016-04-28,121.29000091552734,22.17805290222168
2016-04-29,123.6500015258789,23.593870162963867
2016-05-02,123.23999786376952,23.191957473754883
2016-05-03,122.95999908447266,22.52515411376953
2016-05-04,122.20999908447266,21.38336944580078
2016-05-05,122.06999969482422,22.08670997619629
2016-05-06,123.18000030517578,22.9544677734375
2016-05-09,120.6500015258789,21.483848571777344
2016-05-10,120.9800033569336,22.28766632080078
2016-05-11,122.12000274658205,22.881393432617188
2016-05-12,121.16000366210938,22.424678802490234
2016-05-13,121.70999908447266,22.643903732299805
2016-05-16,121.8000030517578,23.05494499206543
2016-05-17,122.22000122070312,23.36551284790039
2016-05-18,120.0999984741211,21.520381927490234
2016-05-19,119.87000274658205,21.8857536315918
2016-05-20,119.70999908447266,21.96796417236328
2016-05-23,119.37000274658205,21.72134017944336
2016-05-24,117.3000030517578,20.52474975585937
2016-05-25,116.9800033569336,21.03626823425293
2016-05-26,116.58000183105467,20.963193893432617
2016-05-27,115.62000274658205,20.3511962890625
2016-05-31,116.05999755859376,20.625225067138672
2016-06-01,115.94000244140624,20.75310516357422
2016-06-02,115.66999816894533,20.798776626586918
2016-06-03,118.87999725341795,23.13715362548828
2016-06-06,118.91999816894533,23.24676322937012
2016-06-07,118.81999969482422,22.936199188232425
2016-06-08,120.58000183105467,23.685209274291992
2016-06-09,121.25,24.05057907104492
2016-06-10,121.73999786376952,23.71261215209961
2016-06-13,122.63999938964844,23.666940689086918
2016-06-14,122.7699966430664,23.146286010742188
2016-06-15,123.68000030517578,24.04144859313965
2016-06-16,122.37999725341795,23.28330612182617
2016-06-17,123.9499969482422,23.55733299255371
2016-06-20,123.20999908447266,23.420316696166992
2016-06-21,120.83999633789062,22.77178192138672
2016-06-22,120.9000015258789,23.292436599731445
2016-06-23,120.11000061035156,23.03667640686035
2016-06-24,126.0,24.434223175048828
2016-06-27,126.68000030517578,24.717390060424805
2016-06-28,125.31999969482422,24.297208786010746
2016-06-29,125.83999633789062,24.799596786499023
2016-06-30,126.47000122070312,25.311115264892575
2016-07-01,128.41000366210938,26.535104751586918
2016-07-05,129.47000122070312,27.07403564453125
2016-07-06,130.22999572753906,27.92351722717285
2016-07-07,129.74000549316406,27.046630859375
2016-07-08,130.52000427246094,27.896120071411133
2016-07-11,129.2899932861328,27.95092391967773
2016-07-12,127.1500015258789,26.854808807373047
2016-07-13,128.32000732421875,27.740835189819336
2016-07-14,127.33000183105467,27.59468460083008
2016-07-15,126.83999633789062,27.284122467041016
2016-07-18,127.04000091552734,27.384597778320312
2016-07-19,127.20999908447266,27.101436614990234
2016-07-20,125.38999938964844,25.566871643066406
2016-07-21,127.3000030517578,26.37069129943848
2016-07-22,126.3499984741211,26.288482666015625
2016-07-25,125.47000122070312,25.329381942749023
2016-07-26,126.0,26.0327262878418
2016-07-27,128.02999877929688,27.22018051147461
2016-07-28,127.66000366210938,27.174510955810547
2016-07-29,128.97999572753906,27.941789627075195
2016-08-01,129.22000122070312,28.252355575561523
2016-08-02,130.27000427246094,28.608591079711918
2016-08-03,129.64999389648438,28.26149177551269
2016-08-04,129.8699951171875,28.526382446289062
2016-08-05,127.5500030517578,27.61295318603516
2016-08-08,127.44000244140624,27.859580993652344
2016-08-09,127.95999908447266,28.09707260131836
2016-08-10,128.55999755859375,28.59032440185547
2016-08-11,127.66999816894533,28.35283470153809
2016-08-12,127.4000015258789,28.36196517944336
2016-08-15,127.83999633789062,28.18841552734375
2016-08-16,128.47000122070312,28.14274406433105
2016-08-17,128.5,27.740835189819336
2016-08-18,129.11000061035156,28.087936401367188
2016-08-19,127.97000122070312,27.3663272857666
2016-08-22,127.77999877929688,26.909616470336918
2016-08-23,127.76000213623048,26.50770568847656
2016-08-24,126.33999633789062,24.635177612304688
2016-08-25,126.2300033569336,24.945743560791016
2016-08-26,126.0500030517578,24.82699966430664
2016-08-29,126.3000030517578,24.88180351257324
2016-08-30,125.02999877929688,23.65781021118164
2016-08-31,124.77999877929688,23.28330612182617
2016-09-01,125.29000091552734,24.132789611816406
2016-09-02,126.56999969482422,24.98227882385254
2016-09-06,128.7100067138672,26.1971378326416
2016-09-07,128.27000427246094,26.05099105834961
2016-09-08,127.58999633789062,25.484664916992188
2016-09-09,126.75,24.1236572265625
2016-09-12,126.58999633789062,24.69911766052246
2016-09-13,125.75,23.803953170776367
2016-09-14,126.18000030517578,23.758289337158203
2016-09-15,125.37000274658205,23.9135684967041
2016-09-16,125.05999755859376,23.71261215209961
2016-09-19,125.31999969482422,23.83135986328125
2016-09-20,125.44000244140624,23.803953170776367
2016-09-21,127.2699966430664,25.484664916992188
2016-09-22,127.56999969482422,25.33851623535156
2016-09-23,127.6500015258789,24.680849075317383
2016-09-26,127.5500030517578,24.461626052856445
2016-09-27,126.62000274658205,24.00490951538086
2016-09-28,126.22000122070312,24.580371856689453
2016-09-29,126.06999969482422,24.379417419433597
2016-09-30,125.63999938964844,24.141923904418945
2016-10-03,125.31999969482422,23.71261215209961
2016-10-04,120.97000122070312,21.37423324584961
2016-10-05,120.77999877929688,21.538652420043945
2016-10-06,119.66000366210938,20.862716674804688
2016-10-07,119.73999786376952,21.008865356445312
2016-10-10,120.16000366210938,21.155014038085938
2016-10-11,119.5500030517578,20.625225067138672
2016-10-12,119.73999786376952,21.072803497314453
2016-10-13,120.02999877929688,21.456443786621094
2016-10-14,119.36000061035156,20.999731063842773
2016-10-17,119.68000030517578,21.31943130493164
2016-10-18,120.41999816894533,22.10498046875
2016-10-19,121.11000061035156,22.71697807312012
2016-10-20,120.73999786376952,22.662168502807617
2016-10-21,120.83000183105467,22.488615036010746
2016-10-24,120.55999755859376,22.00450134277344
2016-10-25,121.47000122070312,22.516021728515625
2016-10-26,120.79000091552734,22.041040420532227
2016-10-27,121.01000213623048,21.67566680908203
2016-10-28,121.58000183105467,21.748741149902344
2016-10-31,121.94000244140624,22.39727783203125
2016-11-01,122.7300033569336,22.9544677734375
2016-11-02,123.63999938964844,22.616498947143555
2016-11-03,124.3000030517578,23.109752655029297
2016-11-04,124.38999938964844,22.899662017822266
2016-11-07,122.1500015258789,21.9953670501709
2016-11-08,121.63999938964844,21.8857536315918
2016-11-09,121.55999755859376,22.46121406555176
2016-11-10,119.75,20.78050804138184
2016-11-11,117.0999984741211,19.108932495117188
2016-11-14,116.11000061035156,19.2916202545166
2016-11-15,117.12000274658205,20.113704681396484
2016-11-16,116.7699966430664,19.94928932189941
2016-11-17,116.16999816894533,19.45603370666504
2016-11-18,115.1500015258789,19.22767448425293
2016-11-21,115.58000183105467,19.620450973510746
2016-11-22,115.54000091552734,19.693527221679688
2016-11-23,113.25,18.72529411315918
2016-11-25,112.61000061035156,18.82577133178711
2016-11-28,113.8000030517578,19.54737663269043
2016-11-29,113.2699966430664,19.3920955657959
2016-11-30,111.75,19.026721954345703
2016-12-01,111.54000091552734,18.87144088745117
2016-12-02,112.13999938964844,19.51997756958008
2016-12-05,111.54000091552734,19.48343849182129
2016-12-06,111.43000030517578,19.36469268798828
2016-12-07,111.83000183105467,19.58391571044922
2016-12-08,111.56999969482422,19.602182388305664
2016-12-09,110.4000015258789,18.88057518005371
2016-12-12,110.81999969482422,18.953649520874023
2016-12-13,110.4499969482422,19.218544006347656
2016-12-14,108.83000183105467,18.168102264404297
2016-12-15,107.33999633789062,17.346012115478516
2016-12-16,108.0500030517578,17.42822265625
2016-12-19,108.58999633789062,17.478605270385742
2016-12-20,107.79000091552734,17.524410247802734
2016-12-21,107.8499984741211,17.48776626586914
2016-12-22,107.58999633789062,17.469446182250977
2016-12-23,107.93000030517578,17.716787338256836
2016-12-27,108.55999755859376,18.202301025390625
2016-12-28,108.86000061035156,18.541248321533203
2016-12-29,110.29000091552734,19.92451477050781
2016-12-30,109.61000061035156,19.164175033569336
2017-01-03,110.47000122070312,19.933673858642575
2017-01-04,110.86000061035156,20.08024406433105
2017-01-05,112.58000183105467,21.25281524658203
2017-01-06,111.75,20.510799407958984
2017-01-09,112.66999816894533,20.57492446899414
2017-01-10,113.1500015258789,20.721494674682617
2017-01-11,113.5,20.675687789916992
2017-01-12,113.91000366210938,20.721494674682617
2017-01-13,114.20999908447266,20.831422805786133
2017-01-17,115.8499984741211,21.39938735961914
2017-01-18,114.87000274658205,21.078758239746094
2017-01-19,114.7699966430664,20.95966911315918
2017-01-20,115.0500030517578,21.179527282714844
2017-01-23,115.79000091552734,21.811616897583008
2017-01-24,115.2699966430664,21.829938888549805
2017-01-25,114.31999969482422,21.500152587890625
2017-01-26,113.26000213623048,20.950511932373047
2017-01-27,113.48999786376952,21.271135330200195
2017-01-30,113.97000122070312,21.207012176513672
2017-01-31,115.5500030517578,21.92154312133789
2017-02-01,115.1999969482422,21.84825897216797
2017-02-02,115.83999633789062,22.33377456665039
2017-02-03,116.12999725341795,22.44370460510254
2017-02-06,117.6999969482422,23.268163681030277
2017-02-07,117.45999908447266,23.167400360107425
2017-02-08,118.19000244140624,23.42389678955078
2017-02-09,117.29000091552734,22.819292068481445
2017-02-10,117.5999984741211,23.167400360107425
2017-02-13,116.8000030517578,22.85593605041504
2017-02-14,116.93000030517578,22.828453063964844
2017-02-15,117.4499969482422,22.83761215209961
2017-02-16,118.08000183105467,23.0849552154541
2017-02-17,117.68000030517578,22.70936584472656
2017-02-21,117.75,22.55363273620605
2017-02-22,117.91000366210938,22.287973403930664
2017-02-23,118.94000244140624,22.324615478515625
2017-02-24,119.6999969482422,22.10475730895996
2017-02-27,119.12000274658205,20.92302703857422
2017-02-28,119.2300033569336,20.932188034057617
2017-03-01,119.05999755859376,21.051279067993164
2017-03-02,117.58000183105467,20.089405059814453
2017-03-03,117.51000213623048,20.33674430847168
2017-03-06,116.72000122070312,19.8237419128418
2017-03-07,115.77999877929688,19.70465660095215
2017-03-08,115.05999755859376,19.55808448791504
2017-03-09,114.47000122070312,19.365711212158203
2017-03-10,114.72000122070312,19.906190872192383
2017-03-13,114.73999786376952,20.15353012084961
2017-03-14,114.12000274658205,19.54892349243164
2017-03-15,116.25,21.051279067993164
2017-03-16,116.7300033569336,20.858901977539062
2017-03-17,116.98999786376952,20.76729965209961
2017-03-20,117.51000213623048,20.968828201293945
2017-03-21,118.54000091552734,21.30777931213379
2017-03-22,118.83000183105467,21.298620223999023
2017-03-23,118.66999816894533,21.09708404541016
2017-03-24,118.86000061035156,20.996313095092773
2017-03-27,119.52999877929688,21.463510513305664
2017-03-28,119.04000091552734,20.89554786682129
2017-03-29,119.33000183105467,20.98715591430664
2017-03-30,118.47000122070312,20.657365798950195
2017-03-31,118.72000122070312,20.89554786682129
2017-04-03,119.3499984741211,21.25281524658203
2017-04-04,119.62000274658205,21.481830596923828
2017-04-05,119.62000274658205,21.509313583374023
2017-04-06,119.18000030517578,21.536794662475582
2017-04-07,119.45999908447266,21.527633666992188
2017-04-10,119.45999908447266,21.6650447845459
2017-04-11,121.19000244140624,22.315454483032227
2017-04-12,122.0199966430664,22.507827758789062
2017-04-13,122.5999984741211,22.480344772338867
2017-04-17,122.23999786376952,22.416221618652344
2017-04-18,122.81999969482422,22.233007431030277
2017-04-19,121.7300033569336,21.42686462402344
2017-04-20,121.95999908447266,21.60091781616211
2017-04-21,122.30999755859376,21.628400802612305
2017-04-24,121.4800033569336,21.25281524658203
2017-04-25,120.25,20.35506629943848
2017-04-26,120.83999633789062,20.39170837402344
2017-04-27,120.38999938964844,19.979475021362305
2017-04-28,120.7699966430664,20.36422538757324
2017-05-01,119.66999816894533,19.86954689025879
2017-05-02,119.6500015258789,19.91535186767578
2017-05-03,117.9800033569336,19.70465660095215
2017-05-04,116.79000091552734,19.32906723022461
2017-05-05,117.01000213623048,19.74129867553711
2017-05-08,116.75,19.732141494750977
2017-05-09,116.0500030517578,19.713815689086918
2017-05-10,116.04000091552734,20.089405059814453
2017-05-11,116.5,20.492475509643555
2017-05-12,116.83000183105467,20.813098907470703
2017-05-15,117.13999938964844,20.886383056640625
2017-05-16,117.6500015258789,21.032957077026367
2017-05-17,119.79000091552734,21.40854835510254
2017-05-18,118.80999755859376,20.748971939086918
2017-05-19,119.4000015258789,20.94135284423828
2017-05-22,119.9000015258789,21.21617126464844
2017-05-23,119.13999938964844,20.73981285095215
2017-05-24,119.61000061035156,21.042116165161133
2017-05-25,119.4800033569336,20.803939819335938
2017-05-26,120.54000091552734,21.014636993408203
2017-05-30,120.13999938964844,20.694011688232425
2017-05-31,120.62000274658205,20.785615921020508
2017-06-01,120.72000122070312,20.70317268371582
2017-06-02,121.61000061035156,20.849742889404297
2017-06-05,121.7300033569336,20.831422805786133
2017-06-06,123.0999984741211,21.802453994750977
2017-06-07,122.4499969482422,21.6650447845459
